,mes,razon_social,plazo,tasa_pasiva_efectiva,ULTIMA_CALIFICACIÓN
223968,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,b. 30 - 60 DIAS,4.44988892325427,
223969,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,c. 61 - 90 DIAS,4.56151468456722,
223970,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,d. 91 - 120 DIAS,6.37612458981711,
223971,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,e. 121 - 180 DIAS,7.27166656853662,
223972,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,f. 181 - 360 DIAS,7.75250766181245,
223973,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA,g. MAS DE 360 DIAS,8.83923285836116,
223974,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,a. MENOS DE 30 DIAS,0.5,
223975,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,c. 61 - 90 DIAS,4.997511731472694,
223976,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,d. 91 - 120 DIAS,5.5988089282403815,
223977,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,e. 121 - 180 DIAS,5.935582069587032,
223978,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,f. 181 - 360 DIAS,7.200647898807175,
223979,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUANCAVILCA LTDA,g. MAS DE 360 DIAS,8.22847495053904,
223980,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAQUILLAS LTDA,a. MENOS DE 30 DIAS,1.01,
223981,2025-09,COOPERATIVA DE AHORRO Y CREDITO HUAQUILLAS LTDA,g. MAS DE 360 DIAS,9.39507373668437,
223982,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,a. MENOS DE 30 DIAS,2.67,
223983,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,c. 61 - 90 DIAS,6.886666666666667,
223984,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,d. 91 - 120 DIAS,7.6756930091185405,
223985,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,e. 121 - 180 DIAS,7.52,
223986,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,f. 181 - 360 DIAS,9.920899677312262,
223987,2025-09,COOPERATIVA DE AHORRO Y CREDITO ILINIZA LTDA,g. MAS DE 360 DIAS,11.476416605599468,
223988,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,a. MENOS DE 30 DIAS,1.26,
223989,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,b. 30 - 60 DIAS,6.50736575351344,
223990,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,c. 61 - 90 DIAS,8.437100847282753,
223991,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,d. 91 - 120 DIAS,7.876210128622911,
223992,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,e. 121 - 180 DIAS,7.913653478041219,
223993,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,f. 181 - 360 DIAS,9.397772497781267,
223994,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA IMBACOOP LTDA,g. MAS DE 360 DIAS,12.262888874086135,
223995,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA LTDA,a. MENOS DE 30 DIAS,1.31328186402275,
223996,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA LTDA,b. 30 - 60 DIAS,6.18,
223997,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA LTDA,c. 61 - 90 DIAS,9.42,
223998,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA LTDA,f. 181 - 360 DIAS,12.14176473084,
223999,2025-09,COOPERATIVA DE AHORRO Y CREDITO IMBABURA LTDA,g. MAS DE 360 DIAS,12.75,
224000,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA ALFA Y OMEGA LTDA,a. MENOS DE 30 DIAS,0.74,
224001,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA ALFA Y OMEGA LTDA,e. 121 - 180 DIAS,8.33,
224002,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA ALFA Y OMEGA LTDA,f. 181 - 360 DIAS,7.25,
224003,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA ALFA Y OMEGA LTDA,g. MAS DE 360 DIAS,10.012544605723,
224004,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,a. MENOS DE 30 DIAS,1.5,
224005,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,b. 30 - 60 DIAS,6.65677151558395,
224006,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,c. 61 - 90 DIAS,6.684899704863319,
224007,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,d. 91 - 120 DIAS,7.97729575256514,
224008,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,e. 121 - 180 DIAS,8.02036578241882,
224009,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,f. 181 - 360 DIAS,9.060747745128669,
224010,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LATACUNGA LTDA,g. MAS DE 360 DIAS,10.087729331166434,
224011,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,a. MENOS DE 30 DIAS,1.0,BBB-
224012,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,b. 30 - 60 DIAS,4.363999360762151,BBB-
224013,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,c. 61 - 90 DIAS,5.016877843549501,BBB-
224014,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,d. 91 - 120 DIAS,5.424257946113803,BBB-
224015,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,e. 121 - 180 DIAS,6.234140994812449,BBB-
224016,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,f. 181 - 360 DIAS,7.423128444466537,BBB-
224017,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC LTDA,g. MAS DE 360 DIAS,8.36046190898885,BBB-
224018,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,a. MENOS DE 30 DIAS,1.0,
224019,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,b. 30 - 60 DIAS,9.79972113208791,
224020,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,c. 61 - 90 DIAS,8.85359018239072,
224021,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,d. 91 - 120 DIAS,10.440754420268501,
224022,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,e. 121 - 180 DIAS,9.446305273021375,
224023,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,f. 181 - 360 DIAS,10.6786393679636,
224024,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PILLARO LTDA,g. MAS DE 360 DIAS,10.836062200610101,
224025,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENAS GALAPAGOS LTDA,a. MENOS DE 30 DIAS,0.955161002759912,
224026,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENAS GALAPAGOS LTDA,d. 91 - 120 DIAS,8.519086936458592,
224027,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENAS GALAPAGOS LTDA,e. 121 - 180 DIAS,8.401875920510097,
224028,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENAS GALAPAGOS LTDA,f. 181 - 360 DIAS,8.93146497759059,
224029,2025-09,COOPERATIVA DE AHORRO Y CREDITO INDIGENAS GALAPAGOS LTDA,g. MAS DE 360 DIAS,11.388021891099928,
224030,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,a. MENOS DE 30 DIAS,6.38,
224031,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,b. 30 - 60 DIAS,6.638302411873839,
224032,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,c. 61 - 90 DIAS,7.255,
224033,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,d. 91 - 120 DIAS,9.851150246305444,
224034,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,e. 121 - 180 DIAS,11.8657730560579,
224035,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,f. 181 - 360 DIAS,11.529379509379499,
224036,2025-09,COOPERATIVA DE AHORRO Y CREDITO INNOVACION ANDINA LTDA,g. MAS DE 360 DIAS,12.13999481865285,
224037,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION DESARROLLO Y FUTURO LIMITADA,a. MENOS DE 30 DIAS,1.33605008693816,
224038,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION DESARROLLO Y FUTURO LIMITADA,f. 181 - 360 DIAS,8.50213532891929,
224039,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION DESARROLLO Y FUTURO LIMITADA,g. MAS DE 360 DIAS,9.59705681842298,
224040,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,a. MENOS DE 30 DIAS,1.0,
224041,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,b. 30 - 60 DIAS,8.098834672280326,
224042,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,c. 61 - 90 DIAS,9.117777777777766,
224043,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,d. 91 - 120 DIAS,10.474626651810912,
224044,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,e. 121 - 180 DIAS,9.434248121419973,
224045,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,f. 181 - 360 DIAS,11.099322959216652,
224046,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTEGRACION SOLIDARIA LTDA,g. MAS DE 360 DIAS,12.69513911979225,
224047,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,a. MENOS DE 30 DIAS,4.11921255951012,
224048,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,b. 30 - 60 DIAS,6.10090381735534,
224049,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,c. 61 - 90 DIAS,6.65945002977681,
224050,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,d. 91 - 120 DIAS,7.8893830016724955,
224051,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,e. 121 - 180 DIAS,8.05270213843918,
224052,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,f. 181 - 360 DIAS,8.599464481667347,
224053,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTELIGENCIA DE NEGOCIOS LTDA,g. MAS DE 360 DIAS,10.05734564096036,
224054,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,a. MENOS DE 30 DIAS,1.08,
224055,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,b. 30 - 60 DIAS,5.927602914360557,
224056,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,c. 61 - 90 DIAS,5.971173992673992,
224057,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,d. 91 - 120 DIAS,6.981961975041415,
224058,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,e. 121 - 180 DIAS,6.311437445969117,
224059,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,f. 181 - 360 DIAS,7.733613720949497,
224060,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTERANDINA,g. MAS DE 360 DIAS,9.102173593552173,
224061,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTICOOP LTDA,a. MENOS DE 30 DIAS,1.0,
224062,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTICOOP LTDA,c. 61 - 90 DIAS,5.71,
224063,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTICOOP LTDA,d. 91 - 120 DIAS,7.02,
224064,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTICOOP LTDA,f. 181 - 360 DIAS,8.08,
224065,2025-09,COOPERATIVA DE AHORRO Y CREDITO INTICOOP LTDA,g. MAS DE 360 DIAS,9.17937616140165,
224066,2025-09,COOPERATIVA DE AHORRO Y CREDITO JADAN,a. MENOS DE 30 DIAS,4.0,
224067,2025-09,COOPERATIVA DE AHORRO Y CREDITO JADAN,d. 91 - 120 DIAS,8.04220472440945,
224068,2025-09,COOPERATIVA DE AHORRO Y CREDITO JADAN,f. 181 - 360 DIAS,8.70086063033424,
224069,2025-09,COOPERATIVA DE AHORRO Y CREDITO JADAN,g. MAS DE 360 DIAS,9.31155217882707,
224070,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,a. MENOS DE 30 DIAS,3.57,AA+
224071,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,b. 30 - 60 DIAS,5.100763551907472,AA+
224072,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,c. 61 - 90 DIAS,5.450160025472829,AA+
224073,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,d. 91 - 120 DIAS,5.5751321815685095,AA+
224074,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,e. 121 - 180 DIAS,5.73336107340329,AA+
224075,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,f. 181 - 360 DIAS,6.059810352046933,AA+
224076,2025-09,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO LIMITADA,g. MAS DE 360 DIAS,7.0780495605774725,AA+
224077,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,a. MENOS DE 30 DIAS,0.4,
224078,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,c. 61 - 90 DIAS,8.33,
224079,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,d. 91 - 120 DIAS,11.3541202897964,
224080,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,e. 121 - 180 DIAS,8.87,
224081,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,f. 181 - 360 DIAS,10.296651731372856,
224082,2025-09,COOPERATIVA DE AHORRO Y CREDITO JASPE LTDA,g. MAS DE 360 DIAS,7.430453929079951,
224083,2025-09,COOPERATIVA DE AHORRO Y CREDITO JATUN RUNA LTDA,a. MENOS DE 30 DIAS,1.0,
224084,2025-09,COOPERATIVA DE AHORRO Y CREDITO JATUN RUNA LTDA,c. 61 - 90 DIAS,9.292070214605449,
224085,2025-09,COOPERATIVA DE AHORRO Y CREDITO JATUN RUNA LTDA,e. 121 - 180 DIAS,11.8641304347826,
224086,2025-09,COOPERATIVA DE AHORRO Y CREDITO JATUN RUNA LTDA,f. 181 - 360 DIAS,11.2,
224087,2025-09,COOPERATIVA DE AHORRO Y CREDITO JATUN RUNA LTDA,g. MAS DE 360 DIAS,11.287843566251901,
224088,2025-09,COOPERATIVA DE AHORRO Y CREDITO JESUS DE NAZARETH LTDA,a. MENOS DE 30 DIAS,2.0,
224089,2025-09,COOPERATIVA DE AHORRO Y CREDITO JESUS DE NAZARETH LTDA,c. 61 - 90 DIAS,6.49175395853605,
224090,2025-09,COOPERATIVA DE AHORRO Y CREDITO JESUS DE NAZARETH LTDA,e. 121 - 180 DIAS,8.7693655763409,
224091,2025-09,COOPERATIVA DE AHORRO Y CREDITO JESUS DE NAZARETH LTDA,f. 181 - 360 DIAS,7.0,
224092,2025-09,COOPERATIVA DE AHORRO Y CREDITO JESUS DE NAZARETH LTDA,g. MAS DE 360 DIAS,8.25221182164791,
224093,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,a. MENOS DE 30 DIAS,0.682904413596299,
224094,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,b. 30 - 60 DIAS,5.827725557419361,
224095,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,c. 61 - 90 DIAS,5.998944634562232,
224096,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,d. 91 - 120 DIAS,7.442659472257359,
224097,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,e. 121 - 180 DIAS,7.110990004649471,
224098,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,f. 181 - 360 DIAS,8.045350842124105,
224099,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUAN PIO DE MORA LTDA,g. MAS DE 360 DIAS,10.141227583153578,
224100,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,a. MENOS DE 30 DIAS,1.26987877533493,AA
224101,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,b. 30 - 60 DIAS,5.1525758077229415,AA
224102,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,c. 61 - 90 DIAS,5.468452492455149,AA
224103,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,d. 91 - 120 DIAS,5.652576590430858,AA
224104,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,e. 121 - 180 DIAS,5.710449364225956,AA
224105,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,f. 181 - 360 DIAS,5.984801642239383,AA
224106,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA LIMITADA,g. MAS DE 360 DIAS,7.289802905562847,AA
224107,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,a. MENOS DE 30 DIAS,2.62452197805755,
224108,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,b. 30 - 60 DIAS,7.21,
224109,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,c. 61 - 90 DIAS,5.635,
224110,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,d. 91 - 120 DIAS,9.791779828411167,
224111,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,e. 121 - 180 DIAS,6.89850761524914,
224112,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,f. 181 - 360 DIAS,10.731468126713244,
224113,2025-09,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA,g. MAS DE 360 DIAS,11.2189539154948,
224114,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,a. MENOS DE 30 DIAS,0.25,
224115,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,b. 30 - 60 DIAS,5.45073975408678,
224116,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,c. 61 - 90 DIAS,6.412267208534668,
224117,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,d. 91 - 120 DIAS,6.5640917159927765,
224118,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,e. 121 - 180 DIAS,6.9792912791697725,
224119,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,f. 181 - 360 DIAS,9.53964894009098,
224120,2025-09,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA,g. MAS DE 360 DIAS,11.101677076064364,
224121,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,a. MENOS DE 30 DIAS,1.0,BBB-
224122,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,b. 30 - 60 DIAS,3.0,BBB-
224123,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,c. 61 - 90 DIAS,5.617909293485875,BBB-
224124,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,d. 91 - 120 DIAS,5.832154307160213,BBB-
224125,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,e. 121 - 180 DIAS,6.015907901682312,BBB-
224126,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,f. 181 - 360 DIAS,6.401699844050476,BBB-
224127,2025-09,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI LTDA,g. MAS DE 360 DIAS,7.158673532342249,BBB-
224128,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,a. MENOS DE 30 DIAS,0.73,
224129,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,b. 30 - 60 DIAS,5.14279485898916,
224130,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,c. 61 - 90 DIAS,5.11275267190986,
224131,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,d. 91 - 120 DIAS,5.355173076737804,
224132,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,e. 121 - 180 DIAS,6.097432461345747,
224133,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,f. 181 - 360 DIAS,6.845634873638465,
224134,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA,g. MAS DE 360 DIAS,8.455879271225326,
224135,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA CANDELARIA LTDA,a. MENOS DE 30 DIAS,1.45,
224136,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA CANDELARIA LTDA,d. 91 - 120 DIAS,5.26,
224137,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA CANDELARIA LTDA,e. 121 - 180 DIAS,4.93626297577855,
224138,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA CANDELARIA LTDA,f. 181 - 360 DIAS,6.39974510643933,
224139,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA CANDELARIA LTDA,g. MAS DE 360 DIAS,8.96119284183459,
224140,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,a. MENOS DE 30 DIAS,0.35161431554679,
224141,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,b. 30 - 60 DIAS,3.82886081560042,
224142,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,c. 61 - 90 DIAS,2.53,
224143,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,d. 91 - 120 DIAS,4.625865701983775,
224144,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,e. 121 - 180 DIAS,4.87888713484777,
224145,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,f. 181 - 360 DIAS,6.2219794933073445,
224146,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA,g. MAS DE 360 DIAS,6.95579374732314,
224147,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,a. MENOS DE 30 DIAS,2.4576313727509,
224148,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,b. 30 - 60 DIAS,5.996184510443806,
224149,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,d. 91 - 120 DIAS,6.803283149971049,
224150,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,e. 121 - 180 DIAS,6.808210282485035,
224151,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,f. 181 - 360 DIAS,8.493262610442715,
224152,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA,g. MAS DE 360 DIAS,9.358981338131834,
224153,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,a. MENOS DE 30 DIAS,1.0,
224154,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,b. 30 - 60 DIAS,5.13,
224155,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,d. 91 - 120 DIAS,5.41733333333333,
224156,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,e. 121 - 180 DIAS,5.39,
224157,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,f. 181 - 360 DIAS,6.62815588030619,
224158,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA,g. MAS DE 360 DIAS,8.3,
224159,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,a. MENOS DE 30 DIAS,2.0,
224160,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,c. 61 - 90 DIAS,6.14,
224161,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,d. 91 - 120 DIAS,7.19,
224162,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,e. 121 - 180 DIAS,8.21252988047809,
224163,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,f. 181 - 360 DIAS,9.315,
224164,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MANA,g. MAS DE 360 DIAS,10.07936491669715,
224165,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LIMITADA,a. MENOS DE 30 DIAS,2.0,BBB-
224166,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LIMITADA,b. 30 - 60 DIAS,4.499988537430588,BBB-
224167,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LIMITADA,c. 61 - 90 DIAS,4.3749055706562014,BBB-
224168,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LIMITADA,d. 91 - 120 DIAS,5.499928598784492,BBB-
224169,2025-09,COOPERATIVA DE AHORRO Y CREDITO LA MERCED LIMITADA,e. 121 - 180 DIAS,5.4996051828327,BBB-
